algorithm,comparison_index,local_relative_path,sha256,official_archive_path,official_container_path,match_status,duplicate_count,notes
rcmaes,23,data/rcmaes/cec_pap488_F23_Min_EV.txt,8f7db1ca159f2dbe9cc2e380359c1a8c82a06c5c761048123f03092068fa9d6e,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/rcmaes(Khoirul Faiq Muzakka)/rcmaes/results/cec_pap488_F23_Min_EV.txt,exact_sha256_match,2,
rcmaes,24,data/rcmaes/cec_pap488_F24_Min_EV.txt,652034c9d3b93d5d3acbf136a35ce7b525f1916e397aa9a79e8a0ce5601a600a,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/rcmaes(Khoirul Faiq Muzakka)/rcmaes/results/cec_pap488_F24_Min_EV.txt,exact_sha256_match,2,
rcmaes,25,data/rcmaes/cec_pap488_F25_Min_EV.txt,d5fcef675a43694b62a8e47c84020e0657a5e4c709f3e48e1ac4ac6d5fb9fe49,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/rcmaes(Khoirul Faiq Muzakka)/rcmaes/results/cec_pap488_F25_Min_EV.txt,exact_sha256_match,2,
rcmaes,26,data/rcmaes/cec_pap488_F26_Min_EV.txt,2e23ccf9837daa22d1824d2e23b883ba2ad5e0e2d395fdeeb6abf71726cd97a0,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/rcmaes(Khoirul Faiq Muzakka)/rcmaes/results/cec_pap488_F26_Min_EV.txt,exact_sha256_match,2,
rcmaes,27,data/rcmaes/cec_pap488_F27_Min_EV.txt,c9a27d9dc326b6bc4edea4acb8ef588b94a607cadcceca1548aa4004a567ea3f,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/rcmaes(Khoirul Faiq Muzakka)/rcmaes/results/cec_pap488_F27_Min_EV.txt,exact_sha256_match,2,
rcmaes,28,data/rcmaes/cec_pap488_F28_Min_EV.txt,cdabc3c912b121b3a5020a3bbeab1f9c944b68c29ad4c6f13500b64a9f930e30,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/rcmaes(Khoirul Faiq Muzakka)/rcmaes/results/cec_pap488_F28_Min_EV.txt,exact_sha256_match,2,
rcmaes,29,data/rcmaes/cec_pap488_F29_Min_EV.txt,b76e318afac9864953acf97bae6465301b8a49cb49f7af7dbca376035bae2299,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/rcmaes(Khoirul Faiq Muzakka)/rcmaes/results/cec_pap488_F29_Min_EV.txt,exact_sha256_match,2,
R-CMA-ES,1,data/R-CMA-ES/R-CMA-ES_F1_Min_EV.mat,f1f3c2d268d489e02db991ac0bf103391e4aecce560c05a56029419eb12177db,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/R-CMA-ES(Adam Stelmaszczyk-Warsaw University of Technology)/R-CMA-ES/R-CMA-ES_F1_Min_EV.mat,exact_sha256_match,2,
R-CMA-ES,2,data/R-CMA-ES/R-CMA-ES_F2_Min_EV.mat,53e1c82bd8ccc6ffc102bb8e5dff055302da9e831da82abb0c77a1bdbeab5b99,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/R-CMA-ES(Adam Stelmaszczyk-Warsaw University of Technology)/R-CMA-ES/R-CMA-ES_F2_Min_EV.mat,exact_sha256_match,2,
R-CMA-ES,3,data/R-CMA-ES/R-CMA-ES_F3_Min_EV.mat,1364ffccd527c24a92b3af7fd6c8aaef4c37af0a872093ba1a19e5f66a533e5e,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/R-CMA-ES(Adam Stelmaszczyk-Warsaw University of Technology)/R-CMA-ES/R-CMA-ES_F3_Min_EV.mat,exact_sha256_match,2,
R-CMA-ES,4,data/R-CMA-ES/R-CMA-ES_F4_Min_EV.mat,1395a80e1ade0eb3104d13c7117369dedb7f4f367a6404357c0f4a985aa4c752,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/R-CMA-ES(Adam Stelmaszczyk-Warsaw University of Technology)/R-CMA-ES/R-CMA-ES_F4_Min_EV.mat,exact_sha256_match,2,
R-CMA-ES,5,data/R-CMA-ES/R-CMA-ES_F5_Min_EV.mat,e10014f99daa07417df1f6c263fd657daabfab5c8636e859e251a09d201f7294,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/R-CMA-ES(Adam Stelmaszczyk-Warsaw University of Technology)/R-CMA-ES/R-CMA-ES_F5_Min_EV.mat,exact_sha256_match,2,
R-CMA-ES,6,data/R-CMA-ES/R-CMA-ES_F6_Min_EV.mat,c66f9fc513c5fc8232d422fba24956366f0e1d7c3bf19239fbcde44f3a20d5ba,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/R-CMA-ES(Adam Stelmaszczyk-Warsaw University of Technology)/R-CMA-ES/R-CMA-ES_F6_Min_EV.mat,exact_sha256_match,2,
R-CMA-ES,7,data/R-CMA-ES/R-CMA-ES_F7_Min_EV.mat,4e2897f494d662e0f684cb837f42a8baa278b647f8380efe1e4c6282d2a41d7d,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/R-CMA-ES(Adam Stelmaszczyk-Warsaw University of Technology)/R-CMA-ES/R-CMA-ES_F7_Min_EV.mat,exact_sha256_match,2,
R-CMA-ES,8,data/R-CMA-ES/R-CMA-ES_F8_Min_EV.mat,28abcaa2b9a33dc31448fdeee730558738683b09e52d489f57093a16542c72e9,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/R-CMA-ES(Adam Stelmaszczyk-Warsaw University of Technology)/R-CMA-ES/R-CMA-ES_F8_Min_EV.mat,exact_sha256_match,2,
R-CMA-ES,9,data/R-CMA-ES/R-CMA-ES_F9_Min_EV.mat,aafb6338ca8577147710473a3a024553d14d61a8889bb6d606aecb6cdef0b4df,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/R-CMA-ES(Adam Stelmaszczyk-Warsaw University of Technology)/R-CMA-ES/R-CMA-ES_F9_Min_EV.mat,exact_sha256_match,2,
R-CMA-ES,10,data/R-CMA-ES/R-CMA-ES_F10_Min_EV.mat,ba868b102af40c71c0ff4bd775854e7764437be45645ea6914ff5c22682a21d5,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/R-CMA-ES(Adam Stelmaszczyk-Warsaw University of Technology)/R-CMA-ES/R-CMA-ES_F10_Min_EV.mat,exact_sha256_match,2,
R-CMA-ES,11,data/R-CMA-ES/R-CMA-ES_F11_Min_EV.mat,1669a0069af1b29737a2b42fa249ef51a2d0a328de2e9309f4a9a77641441e7e,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/R-CMA-ES(Adam Stelmaszczyk-Warsaw University of Technology)/R-CMA-ES/R-CMA-ES_F11_Min_EV.mat,exact_sha256_match,2,
R-CMA-ES,12,data/R-CMA-ES/R-CMA-ES_F12_Min_EV.mat,8828e83bf8bfc260b227bd410d7c589af8121ef4885dcaa916ef1a004885c994,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/R-CMA-ES(Adam Stelmaszczyk-Warsaw University of Technology)/R-CMA-ES/R-CMA-ES_F12_Min_EV.mat,exact_sha256_match,2,
R-CMA-ES,13,data/R-CMA-ES/R-CMA-ES_F13_Min_EV.mat,591b46265ec1a0aeb8047f041c7be3b29a729859a3970e4b1ae5be1ab9c9508e,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/R-CMA-ES(Adam Stelmaszczyk-Warsaw University of Technology)/R-CMA-ES/R-CMA-ES_F13_Min_EV.mat,exact_sha256_match,2,
R-CMA-ES,14,data/R-CMA-ES/R-CMA-ES_F14_Min_EV.mat,2460db15cf6e49ffe8663cf9dc8ddc4ca9207ceb46ddf7fcaa46805ae1c225e2,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/R-CMA-ES(Adam Stelmaszczyk-Warsaw University of Technology)/R-CMA-ES/R-CMA-ES_F14_Min_EV.mat,exact_sha256_match,2,
R-CMA-ES,15,data/R-CMA-ES/R-CMA-ES_F15_Min_EV.mat,62827ed94ad25fb411372d9ce2d483af5ad4e19f9b6a2ec45990c2b1bf6dd620,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/R-CMA-ES(Adam Stelmaszczyk-Warsaw University of Technology)/R-CMA-ES/R-CMA-ES_F15_Min_EV.mat,exact_sha256_match,2,
R-CMA-ES,16,data/R-CMA-ES/R-CMA-ES_F16_Min_EV.mat,4fdb7c94ffefd39269f9d2a072011987ab6d1ca523dc2f08d15a318b348343ca,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/R-CMA-ES(Adam Stelmaszczyk-Warsaw University of Technology)/R-CMA-ES/R-CMA-ES_F16_Min_EV.mat,exact_sha256_match,2,
R-CMA-ES,17,data/R-CMA-ES/R-CMA-ES_F17_Min_EV.mat,e819c956aa80cf79892f6c255e72e4945e9a411d0db6d73b3344d176afff9b52,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/R-CMA-ES(Adam Stelmaszczyk-Warsaw University of Technology)/R-CMA-ES/R-CMA-ES_F17_Min_EV.mat,exact_sha256_match,2,
R-CMA-ES,18,data/R-CMA-ES/R-CMA-ES_F18_Min_EV.mat,50df9f191975ee8772c4540e390886fba00ffea0f570275dd06da8f97eea8202,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/R-CMA-ES(Adam Stelmaszczyk-Warsaw University of Technology)/R-CMA-ES/R-CMA-ES_F18_Min_EV.mat,exact_sha256_match,2,
R-CMA-ES,19,data/R-CMA-ES/R-CMA-ES_F19_Min_EV.mat,9d87931600a43334217f7a8a17b59aa6ee5c7022406aa3b8b985b3a2fd0f78aa,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/R-CMA-ES(Adam Stelmaszczyk-Warsaw University of Technology)/R-CMA-ES/R-CMA-ES_F19_Min_EV.mat,exact_sha256_match,2,
R-CMA-ES,20,data/R-CMA-ES/R-CMA-ES_F20_Min_EV.mat,7f2d1a1db3d2cddd0e1794551517c2088bbd976119ed1ed8d5d60980bb44d976,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/R-CMA-ES(Adam Stelmaszczyk-Warsaw University of Technology)/R-CMA-ES/R-CMA-ES_F20_Min_EV.mat,exact_sha256_match,2,
R-CMA-ES,21,data/R-CMA-ES/R-CMA-ES_F21_Min_EV.mat,ec494e8753fba3b0b031d5aeed96e60ab68406d4e0219b665d950effa6bdfd45,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/R-CMA-ES(Adam Stelmaszczyk-Warsaw University of Technology)/R-CMA-ES/R-CMA-ES_F21_Min_EV.mat,exact_sha256_match,2,
R-CMA-ES,22,data/R-CMA-ES/R-CMA-ES_F22_Min_EV.mat,93374ef0f6592ea332be570dedbedcc0c49b5b16fe28d2dcbcf240200d9b0b40,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/R-CMA-ES(Adam Stelmaszczyk-Warsaw University of Technology)/R-CMA-ES/R-CMA-ES_F22_Min_EV.mat,exact_sha256_match,2,
R-CMA-ES,23,data/R-CMA-ES/R-CMA-ES_F23_Min_EV.mat,84f2fa8ca69870b4ed103e71a3ac95f95d7d9a16852c29b0c596a3f134659270,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/R-CMA-ES(Adam Stelmaszczyk-Warsaw University of Technology)/R-CMA-ES/R-CMA-ES_F23_Min_EV.mat,exact_sha256_match,2,
R-CMA-ES,24,data/R-CMA-ES/R-CMA-ES_F24_Min_EV.mat,e0ae5c14276eebd552b0f762f86b1f011f49b7bc30ccb7c1c66794679349cdaa,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/R-CMA-ES(Adam Stelmaszczyk-Warsaw University of Technology)/R-CMA-ES/R-CMA-ES_F24_Min_EV.mat,exact_sha256_match,2,
R-CMA-ES,25,data/R-CMA-ES/R-CMA-ES_F25_Min_EV.mat,9c8f9ee17653c589de192a3876b8e253091e941b8f23e76485f8c9d468b397a6,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/R-CMA-ES(Adam Stelmaszczyk-Warsaw University of Technology)/R-CMA-ES/R-CMA-ES_F25_Min_EV.mat,exact_sha256_match,2,
R-CMA-ES,26,data/R-CMA-ES/R-CMA-ES_F26_Min_EV.mat,7cdc4c3f36c3aac0968b25cc8b75d567105465ab27804d4c938820b469eb35bf,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/R-CMA-ES(Adam Stelmaszczyk-Warsaw University of Technology)/R-CMA-ES/R-CMA-ES_F26_Min_EV.mat,exact_sha256_match,2,
R-CMA-ES,27,data/R-CMA-ES/R-CMA-ES_F27_Min_EV.mat,f6928119936ee37586075fc86ee256a99bc16b167bfc0fcbc0f63d2d4c5b7a22,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/R-CMA-ES(Adam Stelmaszczyk-Warsaw University of Technology)/R-CMA-ES/R-CMA-ES_F27_Min_EV.mat,exact_sha256_match,2,
R-CMA-ES,28,data/R-CMA-ES/R-CMA-ES_F28_Min_EV.mat,cc7df1e7a3516278f32af833326f736f05a8d04dcf6264e665b7815559f48324,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/R-CMA-ES(Adam Stelmaszczyk-Warsaw University of Technology)/R-CMA-ES/R-CMA-ES_F28_Min_EV.mat,exact_sha256_match,2,
R-CMA-ES,29,data/R-CMA-ES/R-CMA-ES_F29_Min_EV.mat,46a1d57c61f700d97c95972613582f5c1f7e7f7577bc7eb040f02d0fc36c9774,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/R-CMA-ES(Adam Stelmaszczyk-Warsaw University of Technology)/R-CMA-ES/R-CMA-ES_F29_Min_EV.mat,exact_sha256_match,2,
mLSHADE_LR,1,data/mLSHADE_LR/mLSAHDE_LR_F#1_D#30.mat,954a0a485297dac598880bb710aa7626c38c85a7a435215ac797d40385885eca,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/mLSHADE_LR/mLSAHDE_LR_F#1_D#30.mat,exact_sha256_match,2,
mLSHADE_LR,2,data/mLSHADE_LR/mLSAHDE_LR_F#3_D#30.mat,b863b8fa29a06a9fbeaec1454c595f4c572fd504a84be2430f0699a51c5c5fd9,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/mLSHADE_LR/mLSAHDE_LR_F#3_D#30.mat,exact_sha256_match,2,
mLSHADE_LR,3,data/mLSHADE_LR/mLSAHDE_LR_F#4_D#30.mat,b6d02f4221656acc7830b1fd7e5554c2e20051e272fded2831ffdd04cd79e88f,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/mLSHADE_LR/mLSAHDE_LR_F#4_D#30.mat,exact_sha256_match,2,
mLSHADE_LR,4,data/mLSHADE_LR/mLSAHDE_LR_F#5_D#30.mat,f177a43963fd0b927f40488980674d67f61be4864f94d4c194691d8e1a836cc5,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/mLSHADE_LR/mLSAHDE_LR_F#5_D#30.mat,exact_sha256_match,2,
mLSHADE_LR,5,data/mLSHADE_LR/mLSAHDE_LR_F#6_D#30.mat,fbddb56eb92a2da279560715b202ebd76e5e1de9900501b90c118cc4b824092f,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/mLSHADE_LR/mLSAHDE_LR_F#6_D#30.mat,exact_sha256_match,2,
mLSHADE_LR,6,data/mLSHADE_LR/mLSAHDE_LR_F#7_D#30.mat,104167c346a861b2db21d041cdb31ef6b7b413fc4548f52cfa905fd6629f1234,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/mLSHADE_LR/mLSAHDE_LR_F#7_D#30.mat,exact_sha256_match,2,
mLSHADE_LR,7,data/mLSHADE_LR/mLSAHDE_LR_F#8_D#30.mat,a4e1bf8509f49c4f31e006088a047a0837ef959d1574bca219d76835c388e4c3,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/mLSHADE_LR/mLSAHDE_LR_F#8_D#30.mat,exact_sha256_match,2,
mLSHADE_LR,8,data/mLSHADE_LR/mLSAHDE_LR_F#9_D#30.mat,6d3cd4efaea56c428a39c8e220404662ff3f4fda9b366c73d51502368acca6b2,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/mLSHADE_LR/mLSAHDE_LR_F#9_D#30.mat,exact_sha256_match,2,
mLSHADE_LR,9,data/mLSHADE_LR/mLSAHDE_LR_F#10_D#30.mat,b74fe5b17eeaca7efad961cab1f141823c8b279e87f4c557a5e6828d1d8b4222,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/mLSHADE_LR/mLSAHDE_LR_F#10_D#30.mat,exact_sha256_match,2,
mLSHADE_LR,10,data/mLSHADE_LR/mLSAHDE_LR_F#11_D#30.mat,e3a8d54033d0ef0f8932b1d3cfec3bbbedcf203ddd8ea3dd171ad2c3595aa742,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/mLSHADE_LR/mLSAHDE_LR_F#11_D#30.mat,exact_sha256_match,2,
mLSHADE_LR,11,data/mLSHADE_LR/mLSAHDE_LR_F#12_D#30.mat,fb1c6c7402942157fa83ae75697849ad89fed3266b7d0b69279f8967ad633134,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/mLSHADE_LR/mLSAHDE_LR_F#12_D#30.mat,exact_sha256_match,2,
mLSHADE_LR,12,data/mLSHADE_LR/mLSAHDE_LR_F#13_D#30.mat,c2fc75f7ff5ad0df200e8f1e7c548a10d2a52264c6ec372f66f53b074a5f42ab,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/mLSHADE_LR/mLSAHDE_LR_F#13_D#30.mat,exact_sha256_match,2,
mLSHADE_LR,13,data/mLSHADE_LR/mLSAHDE_LR_F#14_D#30.mat,63e9a825ee20f0eafacd7666159eba4ff1deeecda4a9e5f7e64c2b2f918e7778,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/mLSHADE_LR/mLSAHDE_LR_F#14_D#30.mat,exact_sha256_match,2,
mLSHADE_LR,14,data/mLSHADE_LR/mLSAHDE_LR_F#15_D#30.mat,99221002358db968c4a9d8519cdef8f3679a5205a4ce13ffba80418cc6adbd27,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/mLSHADE_LR/mLSAHDE_LR_F#15_D#30.mat,exact_sha256_match,2,
mLSHADE_LR,15,data/mLSHADE_LR/mLSAHDE_LR_F#16_D#30.mat,e573ad8d6c097aa35f57eabbcffa89cbdd592fb0cd4b9c994c29d2d57ee91534,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/mLSHADE_LR/mLSAHDE_LR_F#16_D#30.mat,exact_sha256_match,2,
mLSHADE_LR,16,data/mLSHADE_LR/mLSAHDE_LR_F#17_D#30.mat,b65997b1110ba39fb17a0faf16f9d176257cce95afaab42d79a67a2d6e7856a0,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/mLSHADE_LR/mLSAHDE_LR_F#17_D#30.mat,exact_sha256_match,2,
mLSHADE_LR,17,data/mLSHADE_LR/mLSAHDE_LR_F#18_D#30.mat,05149d57693d983c044109f0e76b7b988985fe50a1184c443cdda78bf1b1fb21,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/mLSHADE_LR/mLSAHDE_LR_F#18_D#30.mat,exact_sha256_match,2,
mLSHADE_LR,18,data/mLSHADE_LR/mLSAHDE_LR_F#19_D#30.mat,d867ec92703d9bb55d239de9c195e1ffdd09cf1c2a2372c4936df980cdac217f,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/mLSHADE_LR/mLSAHDE_LR_F#19_D#30.mat,exact_sha256_match,2,
mLSHADE_LR,19,data/mLSHADE_LR/mLSAHDE_LR_F#20_D#30.mat,94385c07a3006e54139bde1031e316310b1192f7ab30a9ad5113053a05c6a0cd,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/mLSHADE_LR/mLSAHDE_LR_F#20_D#30.mat,exact_sha256_match,2,
mLSHADE_LR,20,data/mLSHADE_LR/mLSAHDE_LR_F#21_D#30.mat,887ad18f98ed4865106e8d59b5ade60fe939aa8d275e6c941aac3820e6eb0e14,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/mLSHADE_LR/mLSAHDE_LR_F#21_D#30.mat,exact_sha256_match,2,
mLSHADE_LR,21,data/mLSHADE_LR/mLSAHDE_LR_F#22_D#30.mat,47cb517ee50b38236e4c59b66a7efe951f72d087ad06828a0a12b86afc886bbd,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/mLSHADE_LR/mLSAHDE_LR_F#22_D#30.mat,exact_sha256_match,2,
mLSHADE_LR,22,data/mLSHADE_LR/mLSAHDE_LR_F#23_D#30.mat,1b096ccb3afb9fb80aef70aaff82543f88e3db706aab7ac32918d51be4f40ef9,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/mLSHADE_LR/mLSAHDE_LR_F#23_D#30.mat,exact_sha256_match,2,
mLSHADE_LR,23,data/mLSHADE_LR/mLSAHDE_LR_F#24_D#30.mat,c4de64123af4fb957c47cde481616f8b213089264d2d98126e299ae0e90e4109,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/mLSHADE_LR/mLSAHDE_LR_F#24_D#30.mat,exact_sha256_match,2,
mLSHADE_LR,24,data/mLSHADE_LR/mLSAHDE_LR_F#25_D#30.mat,19b4b220bf264d5ee3247c8fe9a1b74e47143719c3f38ba8b62dc1e303a364d9,archives/official/CEC2026-SOP竞赛.zip,CEC2026-SOP竞赛/Submission results IEEE UCOPs CEC 2026/Submission results IEEE UCOPs CEC 2026/Compared algorithms/mLSHADE_LR/mLSAHDE_LR_F#25_D#30.mat,exact_sha256_match,2,
